Tanggal,Mata Uang,Event,Aktual
2018/09/28,GBP,GDP (QoQ)  (Q2),0.4%
2018/09/28,EUR,CPI (YoY)  (Sep),2.1%
2018/09/28,USD,Core PCE Price Index (YoY)  (Aug),2.0%
2018/09/28,USD,Core PCE Price Index (MoM)  (Aug),0.0%
2018/09/28,USD,Chicago PMI  (Sep),60.4
2018/09/30,CNY,Manufacturing PMI  (Sep),50.8
2018/10/01,USD,S&P Global Manufacturing PMI  (Sep),55.6
2018/10/01,USD,ISM Manufacturing PMI  (Sep),59.8
2018/10/01,USD,ISM Manufacturing Prices  (Sep),66.9
2018/10/02,USD,Fed Chair Powell Speaks,
2018/10/03,USD,ADP Nonfarm Employment Change  (Sep),230K
2018/10/03,USD,S&P Global Services PMI  (Sep),53.5
2018/10/03,USD,ISM Non-Manufacturing PMI  (Sep),61.6
2018/10/03,USD,ISM Non-Manufacturing Prices  (Sep),64.2
2018/10/03,USD,Crude Oil Inventories,7.975M
2018/10/04,USD,Fed Chair Powell Speaks,
2018/10/04,USD,Initial Jobless Claims,207K
2018/10/05,USD,Average Hourly Earnings (MoM)  (Sep),0.3%
2018/10/05,USD,Nonfarm Payrolls  (Sep),134K
2018/10/05,USD,Unemployment Rate  (Sep),3.7%
2018/10/10,GBP,GDP (MoM),0.0%
2018/10/10,USD,PPI (MoM)  (Sep),0.2%
2018/10/11,USD,Core CPI (MoM)  (Sep),0.1%
2018/10/11,USD,CPI (MoM)  (Sep),0.1%
2018/10/11,USD,CPI (YoY)  (Sep),2.3%
2018/10/11,USD,Initial Jobless Claims,214K
2018/10/11,USD,Crude Oil Inventories,5.987M
2018/10/15,USD,Core Retail Sales (MoM)  (Sep),-0.1%
2018/10/15,USD,Retail Sales (MoM)  (Sep),0.1%
2018/10/16,USD,JOLTS Job Openings  (Aug),7.136M
2018/10/17,GBP,CPI (YoY)  (Sep),2.4%
2018/10/17,EUR,CPI (YoY)  (Sep),2.1%
2018/10/17,USD,Crude Oil Inventories,6.490M
2018/10/18,USD,FOMC Meeting Minutes,
2018/10/18,USD,Initial Jobless Claims,210K
2018/10/18,USD,Philadelphia Fed Manufacturing Index  (Oct),22.2
2018/10/19,CNY,GDP (YoY)  (Q3),6.5%
2018/10/19,USD,Existing Home Sales  (Sep),5.15M
2018/10/19,GBP,BoE Gov Carney Speaks,
2018/10/23,GBP,BoE Gov Carney Speaks,
2018/10/24,USD,S&P Global Manufacturing PMI  (Oct),55.9
2018/10/24,USD,S&P Global Services PMI  (Oct),54.7
2018/10/24,USD,New Home Sales  (Sep),553K
2018/10/24,USD,Crude Oil Inventories,6.346M
2018/10/25,EUR,Deposit Facility Rate,-0.40%
2018/10/25,EUR,ECB Interest Rate Decision  (Oct),0.00%
2018/10/25,USD,Durable Goods Orders (MoM)  (Sep),0.8%
2018/10/25,USD,Initial Jobless Claims,215K
2018/10/25,EUR,ECB Press Conference,
2018/10/26,USD,GDP (QoQ)  (Q3),3.5%
2018/10/29,GBP,Autumn Forecast Statement,
2018/10/29,USD,Core PCE Price Index (MoM)  (Sep),0.2%
2018/10/29,USD,Core PCE Price Index (YoY)  (Sep),2.0%
2018/10/31,CNY,Manufacturing PMI  (Oct),50.2
2018/10/31,JPY,BoJ Interest Rate Decision,-0.10%
2018/10/31,EUR,CPI (YoY)  (Oct),2.2%
2018/10/31,USD,ADP Nonfarm Employment Change  (Oct),227K
2018/10/31,USD,Chicago PMI  (Oct),58.4
2018/10/31,USD,Crude Oil Inventories,3.217M
2018/11/01,GBP,BoE Inflation Report,
2018/11/01,GBP,BoE Interest Rate Decision  (Nov),0.75%
2018/11/01,GBP,BoE Gov Carney Speaks,
2018/11/01,USD,Initial Jobless Claims,214K
2018/11/01,USD,S&P Global Manufacturing PMI  (Oct),55.7
2018/11/01,USD,ISM Manufacturing PMI  (Oct),57.7
2018/11/01,USD,ISM Manufacturing Prices  (Oct),71.6
2018/11/02,USD,Average Hourly Earnings (MoM)  (Oct),0.2%
2018/11/02,USD,Nonfarm Payrolls  (Oct),250K
2018/11/02,USD,Unemployment Rate  (Oct),3.7%
2018/11/05,USD,S&P Global Services PMI  (Oct),54.8
2018/11/05,USD,ISM Non-Manufacturing PMI  (Oct),60.3
2018/11/05,USD,ISM Non-Manufacturing Prices  (Oct),61.7
2018/11/06,USD,JOLTS Job Openings  (Sep),7.009M
2018/11/07,USD,Crude Oil Inventories,5.783M
2018/11/08,USD,Initial Jobless Claims,214K
2018/11/09,USD,FOMC Statement,
2018/11/09,USD,Fed Interest Rate Decision,2.25%
2018/11/09,GBP,GDP (QoQ)  (Q3),0.6%
2018/11/09,GBP,GDP (YoY)  (Q3),1.5%
2018/11/09,GBP,GDP (MoM),0.0%
2018/11/09,USD,PPI (MoM)  (Oct),0.6%
2018/11/14,JPY,GDP (QoQ)  (Q3),-0.3%
2018/11/14,GBP,CPI (YoY)  (Oct),2.4%
2018/11/14,USD,Core CPI (MoM)  (Oct),0.2%
2018/11/14,USD,CPI (YoY)  (Oct),2.5%
2018/11/14,USD,CPI (MoM)  (Oct),0.3%
2018/11/15,USD,Fed Chair Powell Speaks,
2018/11/15,USD,Core Retail Sales (MoM)  (Oct),0.7%
2018/11/15,USD,Initial Jobless Claims,216K
2018/11/15,USD,Philadelphia Fed Manufacturing Index  (Nov),12.9
2018/11/15,USD,Retail Sales (MoM)  (Oct),0.8%
2018/11/15,USD,Crude Oil Inventories,10.270M
2018/11/15,USD,Fed Chair Powell Speaks,
2018/11/16,EUR,CPI (YoY)  (Oct),2.2%
2018/11/20,GBP,BoE Gov Carney Speaks,
2018/11/21,USD,Durable Goods Orders (MoM)  (Oct),-4.4%
2018/11/21,USD,Initial Jobless Claims,224K
2018/11/21,USD,Existing Home Sales  (Oct),5.22M
2018/11/21,USD,Crude Oil Inventories,4.851M
2018/11/23,USD,S&P Global Manufacturing PMI  (Nov),55.4
2018/11/23,USD,S&P Global Services PMI  (Nov),54.4
2018/11/27,GBP,BoE Gov Carney Speaks,
2018/11/28,USD,GDP (QoQ)  (Q3),3.5%
2018/11/28,USD,New Home Sales  (Oct),544K
2018/11/28,USD,Crude Oil Inventories,3.577M
2018/11/29,USD,Fed Chair Powell Speaks,
2018/11/29,USD,Core PCE Price Index (YoY)  (Oct),1.8%
2018/11/29,USD,Core PCE Price Index (MoM)  (Oct),0.1%
2018/11/29,USD,Initial Jobless Claims,234K
2018/11/30,USD,FOMC Meeting Minutes,
2018/11/30,CNY,Manufacturing PMI  (Nov),50.0
2018/11/30,EUR,CPI (YoY)  (Nov),2.0%
2018/11/30,USD,Chicago PMI  (Nov),66.4
2018/12/03,USD,S&P Global Manufacturing PMI  (Nov),55.3
2018/12/03,USD,ISM Manufacturing PMI  (Nov),59.3
2018/12/03,USD,ISM Manufacturing Prices  (Nov),60.7
2018/12/04,GBP,BoE Gov Carney Speaks,
2018/12/06,USD,ADP Nonfarm Employment Change  (Nov),179K
2018/12/06,USD,Initial Jobless Claims,231K
2018/12/06,USD,S&P Global Services PMI  (Nov),54.7
2018/12/06,USD,ISM Non-Manufacturing PMI  (Nov),60.7
2018/12/06,USD,ISM Non-Manufacturing Prices  (Nov),64.3
2018/12/06,USD,Crude Oil Inventories,-7.323M
2018/12/07,USD,Fed Chair Powell Speaks,
2018/12/07,USD,Average Hourly Earnings (MoM)  (Nov),0.2%
2018/12/07,USD,Nonfarm Payrolls  (Nov),155K
2018/12/07,USD,Unemployment Rate  (Nov),3.7%
2018/12/10,JPY,GDP (QoQ)  (Q3),-0.6%
2018/12/10,GBP,GDP (MoM),0.1%
2018/12/10,GBP,GDP (YoY)  (Q3),1.5%
2018/12/10,USD,JOLTS Job Openings  (Oct),7.079M
2018/12/11,USD,PPI (MoM)  (Nov),0.1%
2018/12/12,USD,Core CPI (MoM)  (Nov),0.2%
2018/12/12,USD,CPI (MoM)  (Nov),0.0%
2018/12/12,USD,CPI (YoY)  (Nov),2.2%
2018/12/12,USD,Crude Oil Inventories,-1.208M
2018/12/13,EUR,Deposit Facility Rate,-0.40%
2018/12/13,EUR,ECB Interest Rate Decision  (Dec),0.00%
2018/12/13,USD,Initial Jobless Claims,206K
2018/12/13,EUR,ECB Press Conference,
2018/12/14,USD,Core Retail Sales (MoM)  (Nov),0.2%
2018/12/14,USD,Retail Sales (MoM)  (Nov),0.2%
2018/12/14,USD,S&P Global Manufacturing PMI  (Dec),53.9
2018/12/14,USD,S&P Global Services PMI  (Dec),53.4
2018/12/17,EUR,CPI (YoY)  (Nov),1.9%
2018/12/19,GBP,CPI (YoY)  (Nov),2.3%
2018/12/19,USD,Existing Home Sales  (Nov),5.32M
2018/12/19,USD,Crude Oil Inventories,-0.497M
2018/12/20,USD,FOMC Economic Projections,
2018/12/20,USD,FOMC Statement,
2018/12/20,USD,Fed Interest Rate Decision,2.50%
2018/12/20,USD,FOMC Press Conference,
2018/12/20,JPY,BoJ Interest Rate Decision,-0.10%
2018/12/20,GBP,BoE Interest Rate Decision  (Dec),0.75%
2018/12/20,USD,Initial Jobless Claims,214K
2018/12/20,USD,Philadelphia Fed Manufacturing Index  (Dec),9.4
2018/12/21,GBP,GDP (QoQ)  (Q3),0.6%
2018/12/21,GBP,GDP (YoY)  (Q3),1.5%
2018/12/21,USD,Durable Goods Orders (MoM)  (Nov),0.8%
2018/12/21,USD,GDP (QoQ)  (Q3),3.4%
2018/12/21,USD,Core PCE Price Index (YoY)  (Nov),1.9%
2018/12/21,USD,Core PCE Price Index (MoM)  (Nov),0.1%
2018/12/27,USD,Initial Jobless Claims,216K
2018/12/28,USD,Chicago PMI  (Dec),65.4
2018/12/28,USD,Crude Oil Inventories,-0.046M
2018/12/31,CNY,Manufacturing PMI  (Dec),49.4
2019/01/02,USD,S&P Global Manufacturing PMI  (Dec),53.8
2019/01/03,USD,ADP Nonfarm Employment Change  (Dec),271K
2019/01/03,USD,Initial Jobless Claims,231K
2019/01/03,USD,ISM Manufacturing PMI  (Dec),54.1
2019/01/03,USD,ISM Manufacturing Prices  (Dec),54.9
2019/01/04,EUR,CPI (YoY)  (Dec),1.6%
2019/01/04,USD,Average Hourly Earnings (MoM)  (Dec),0.4%
2019/01/04,USD,Nonfarm Payrolls  (Dec),312K
2019/01/04,USD,Unemployment Rate  (Dec),3.9%
2019/01/04,USD,S&P Global Services PMI  (Dec),54.4
2019/01/04,USD,Fed Chair Powell Speaks,
2019/01/04,USD,Crude Oil Inventories,0.007M
2019/01/07,USD,ISM Non-Manufacturing PMI  (Dec),57.6
2019/01/07,USD,ISM Non-Manufacturing Prices  (Dec),57.6
2019/01/08,USD,JOLTS Job Openings  (Nov),6.888M
2019/01/09,GBP,BoE Gov Carney Speaks,
2019/01/09,USD,Crude Oil Inventories,-1.680M
2019/01/10,USD,FOMC Meeting Minutes,
2019/01/10,USD,Initial Jobless Claims,216K
2019/01/11,USD,Fed Chair Powell Speaks,
2019/01/11,GBP,GDP (MoM),0.2%
2019/01/11,USD,Core CPI (MoM)  (Dec),0.2%
2019/01/11,USD,CPI (MoM)  (Dec),-0.1%
2019/01/11,USD,CPI (YoY)  (Dec),1.9%
2019/01/15,USD,PPI (MoM)  (Dec),-0.2%
2019/01/16,GBP,BoE Gov Carney Speaks,
2019/01/16,GBP,CPI (YoY)  (Dec),2.1%
2019/01/16,USD,Crude Oil Inventories,-2.683M
2019/01/17,EUR,CPI (YoY)  (Dec),1.6%
2019/01/17,USD,Initial Jobless Claims,213K
2019/01/17,USD,Philadelphia Fed Manufacturing Index  (Jan),17.0
2019/01/21,CNY,GDP (YoY)  (Q4),6.4%
2019/01/22,USD,Existing Home Sales  (Dec),4.99M
2019/01/23,JPY,BoJ Interest Rate Decision,-0.10%
2019/01/24,EUR,Deposit Facility Rate,-0.40%
2019/01/24,EUR,ECB Interest Rate Decision  (Jan),0.00%
2019/01/24,USD,Initial Jobless Claims,199K
2019/01/24,EUR,ECB Press Conference,
2019/01/24,USD,S&P Global Manufacturing PMI  (Jan),54.9
2019/01/24,USD,S&P Global Services PMI  (Jan),54.2
2019/01/24,USD,Crude Oil Inventories,7.970M
2019/01/28,GBP,BoE Gov Carney Speaks,
2019/01/30,USD,ADP Nonfarm Employment Change  (Jan),213K
2019/01/30,USD,Crude Oil Inventories,0.919M
2019/01/31,USD,FOMC Statement,
2019/01/31,USD,Fed Interest Rate Decision,2.50%
2019/01/31,USD,FOMC Press Conference,
2019/01/31,CNY,Manufacturing PMI  (Jan),49.5
2019/01/31,USD,Initial Jobless Claims,253K
2019/01/31,USD,Chicago PMI  (Jan),56.7
2019/01/31,USD,New Home Sales  (Nov),657K
2019/02/01,EUR,CPI (YoY)  (Jan),1.4%
2019/02/01,USD,Average Hourly Earnings (MoM)  (Jan),0.1%
2019/02/01,USD,Nonfarm Payrolls  (Jan),304K
2019/02/01,USD,Unemployment Rate  (Jan),4.0%
2019/02/01,USD,S&P Global Manufacturing PMI  (Jan),54.9
2019/02/01,USD,ISM Manufacturing PMI  (Jan),56.6
2019/02/01,USD,ISM Manufacturing Prices  (Jan),49.6
2019/02/05,USD,S&P Global Services PMI  (Jan),54.2
2019/02/05,USD,ISM Non-Manufacturing PMI  (Jan),56.7
2019/02/05,USD,ISM Non-Manufacturing Prices  (Jan),59.4
2019/02/06,USD,Crude Oil Inventories,1.263M
2019/02/07,USD,Fed Chair Powell Speaks,
2019/02/07,GBP,BoE Inflation Report,
2019/02/07,GBP,BoE Interest Rate Decision  (Feb),0.75%
2019/02/07,GBP,BoE Press Conference,
2019/02/07,USD,Initial Jobless Claims,234K
2019/02/11,GBP,GDP (YoY)  (Q4),1.3%
2019/02/11,GBP,GDP (MoM),-0.4%
2019/02/11,GBP,GDP (QoQ)  (Q4),0.2%
2019/02/12,GBP,BoE Gov Carney Speaks,
2019/02/12,USD,JOLTS Job Openings  (Dec),7.335M
2019/02/13,USD,Fed Chair Powell Speaks,
2019/02/13,GBP,CPI (YoY)  (Jan),1.8%
2019/02/13,USD,Core CPI (MoM)  (Jan),0.2%
2019/02/13,USD,CPI (YoY)  (Jan),1.6%
2019/02/13,USD,CPI (MoM)  (Jan),0.0%
2019/02/13,USD,Crude Oil Inventories,3.633M
2019/02/14,JPY,GDP (QoQ)  (Q4),0.3%
2019/02/14,USD,Core Retail Sales (MoM)  (Dec),-1.8%
2019/02/14,USD,Initial Jobless Claims,239K
2019/02/14,USD,PPI (MoM)  (Jan),-0.1%
2019/02/14,USD,Retail Sales (MoM)  (Dec),-1.2%
2019/02/21,USD,FOMC Meeting Minutes,
2019/02/21,USD,Durable Goods Orders (MoM)  (Dec),1.2%
2019/02/21,USD,Initial Jobless Claims,216K
2019/02/21,USD,Philadelphia Fed Manufacturing Index  (Feb),-4.1
2019/02/21,USD,S&P Global Manufacturing PMI  (Feb),53.7
2019/02/21,USD,S&P Global Services PMI  (Feb),56.2
2019/02/21,USD,Existing Home Sales  (Jan),4.94M
2019/02/21,USD,Crude Oil Inventories,3.672M
2019/02/22,EUR,CPI (YoY)  (Jan),1.4%
2019/02/22,USD,Fed Monetary Policy Report,
2019/02/25,GBP,BoE Gov Carney Speaks,
2019/02/26,USD,Fed Chair Powell Testifies,
2019/02/27,USD,Fed Chair Powell Testifies,
2019/02/27,USD,Crude Oil Inventories,-8.647M
2019/02/28,CNY,Manufacturing PMI  (Feb),49.2
2019/02/28,USD,GDP (QoQ)  (Q4),2.6%
2019/02/28,USD,Initial Jobless Claims,225K
2019/02/28,USD,Chicago PMI  (Feb),64.7
2019/03/01,USD,Fed Chair Powell Speaks,
2019/03/01,EUR,CPI (YoY)  (Feb),1.5%
2019/03/01,USD,Core PCE Price Index (MoM)  (Dec),0.2%
2019/03/01,USD,Core PCE Price Index (YoY)  (Dec),1.9%
2019/03/01,USD,S&P Global Manufacturing PMI  (Feb),53.0
2019/03/01,USD,ISM Manufacturing PMI  (Feb),54.2
2019/03/01,USD,ISM Manufacturing Prices  (Feb),49.4
2019/03/05,USD,S&P Global Services PMI  (Feb),56.0
2019/03/05,USD,ISM Non-Manufacturing PMI  (Feb),59.7
2019/03/05,USD,ISM Non-Manufacturing Prices  (Feb),54.4
2019/03/05,USD,New Home Sales  (Dec),621K
2019/03/05,GBP,BoE Gov Carney Speaks,
2019/03/06,USD,ADP Nonfarm Employment Change  (Feb),183K
2019/03/06,USD,Crude Oil Inventories,7.069M
2019/03/07,EUR,Deposit Facility Rate,-0.40%
2019/03/07,EUR,ECB Interest Rate Decision  (Mar),0.00%
2019/03/07,USD,Initial Jobless Claims,223K
2019/03/07,EUR,ECB Press Conference,
2019/03/08,JPY,GDP (QoQ)  (Q4),0.5%
2019/03/08,USD,Average Hourly Earnings (MoM)  (Feb),0.4%
2019/03/08,USD,Nonfarm Payrolls  (Feb),20K
2019/03/08,USD,Unemployment Rate  (Feb),3.8%
2019/03/09,USD,Fed Chair Powell Speaks,
2019/03/11,USD,Fed Chair Powell Speaks,
2019/03/11,USD,Core Retail Sales (MoM)  (Jan),0.9%
2019/03/11,USD,Retail Sales (MoM)  (Jan),0.2%
2019/03/12,USD,Fed Chair Powell Speaks,
2019/03/12,GBP,GDP (MoM),0.5%
2019/03/12,USD,Core CPI (MoM)  (Feb),0.1%
2019/03/12,USD,CPI (MoM)  (Feb),0.2%
2019/03/12,USD,CPI (YoY)  (Feb),1.5%
2019/03/13,GBP,Spring Forecast Statement,
2019/03/13,USD,Durable Goods Orders (MoM)  (Jan),0.4%
2019/03/13,USD,PPI (MoM)  (Feb),0.1%
2019/03/13,USD,Crude Oil Inventories,-3.862M
2019/03/14,USD,Initial Jobless Claims,229K
2019/03/14,USD,New Home Sales  (Jan),607K
2019/03/15,JPY,BoJ Interest Rate Decision,-0.10%
2019/03/15,EUR,CPI (YoY)  (Feb),1.5%
2019/03/15,USD,JOLTS Job Openings  (Jan),7.581M
2019/03/20,GBP,CPI (YoY)  (Feb),1.9%
2019/03/20,USD,Crude Oil Inventories,-9.589M
2019/03/21,USD,FOMC Economic Projections,
2019/03/21,USD,FOMC Statement,
2019/03/21,USD,Fed Interest Rate Decision,2.50%
2019/03/21,USD,FOMC Press Conference,
2019/03/21,GBP,BoE Interest Rate Decision  (Mar),0.75%
2019/03/21,USD,Initial Jobless Claims,221K
2019/03/21,USD,Philadelphia Fed Manufacturing Index  (Mar),13.7
2019/03/22,USD,S&P Global Manufacturing PMI  (Mar),52.5
2019/03/22,USD,S&P Global Services PMI  (Mar),54.8
2019/03/22,USD,Existing Home Sales  (Feb),5.51M
2019/03/27,USD,Crude Oil Inventories,2.800M
2019/03/28,USD,GDP (QoQ)  (Q4),2.2%
2019/03/28,USD,Initial Jobless Claims,211K
2019/03/29,GBP,GDP (QoQ)  (Q4),0.2%
2019/03/29,GBP,GDP (YoY)  (Q4),1.4%
2019/03/29,EUR,CPI (YoY)  (Mar),
2019/03/29,USD,Core PCE Price Index (MoM)  (Jan),0.1%
2019/03/29,USD,Core PCE Price Index (YoY)  (Jan),1.8%
2019/03/29,USD,Chicago PMI  (Mar),58.7
2019/03/29,USD,New Home Sales  (Feb),667K
2019/03/31,CNY,Manufacturing PMI  (Mar),50.5
2019/04/01,EUR,CPI (YoY)  (Mar),1.4%
2019/04/01,USD,Core Retail Sales (MoM)  (Feb),-0.4%
2019/04/01,USD,Retail Sales (MoM)  (Feb),-0.2%
2019/04/01,USD,S&P Global Manufacturing PMI  (Mar),52.4
2019/04/01,USD,ISM Manufacturing PMI  (Mar),55.3
2019/04/01,USD,ISM Manufacturing Prices  (Mar),54.3
2019/04/02,USD,Durable Goods Orders (MoM)  (Feb),-1.6%
2019/04/03,USD,ADP Nonfarm Employment Change  (Mar),129K
2019/04/03,USD,S&P Global Services PMI  (Mar),55.3
2019/04/03,USD,ISM Non-Manufacturing PMI  (Mar),56.1
2019/04/03,USD,ISM Non-Manufacturing Prices  (Mar),58.7
2019/04/03,USD,Crude Oil Inventories,7.238M
2019/04/04,USD,Initial Jobless Claims,202K
2019/04/05,USD,Average Hourly Earnings (MoM)  (Mar),0.1%
2019/04/05,USD,Nonfarm Payrolls  (Mar),196K
2019/04/05,USD,Unemployment Rate  (Mar),3.8%
2019/04/09,USD,JOLTS Job Openings  (Feb),7.087M
2019/04/10,GBP,GDP (YoY),2.0%
2019/04/10,GBP,GDP (MoM),0.2%
2019/04/10,EUR,Deposit Facility Rate,-0.40%
2019/04/10,EUR,ECB Interest Rate Decision  (Apr),0.00%
2019/04/10,USD,Core CPI (MoM)  (Mar),0.1%
2019/04/10,USD,CPI (YoY)  (Mar),1.9%
2019/04/10,USD,CPI (MoM)  (Mar),0.4%
2019/04/10,EUR,ECB Press Conference,
2019/04/10,USD,Crude Oil Inventories,7.029M
2019/04/11,USD,FOMC Meeting Minutes,
2019/04/11,USD,Initial Jobless Claims,196K
2019/04/11,USD,PPI (MoM)  (Mar),0.6%
2019/04/17,CNY,GDP (YoY)  (Q1),6.4%
2019/04/17,GBP,CPI (YoY)  (Mar),1.9%
2019/04/17,EUR,CPI (YoY)  (Mar),1.4%
2019/04/17,GBP,BoE Gov Carney Speaks,
2019/04/17,USD,Crude Oil Inventories,-1.396M
2019/04/18,USD,Core Retail Sales (MoM)  (Mar),1.2%
2019/04/18,USD,Initial Jobless Claims,192K
2019/04/18,USD,Philadelphia Fed Manufacturing Index  (Apr),8.5
2019/04/18,USD,Retail Sales (MoM)  (Mar),1.6%
2019/04/18,USD,S&P Global Manufacturing PMI  (Apr),52.4
2019/04/18,USD,S&P Global Services PMI  (Apr),52.9
2019/04/22,USD,Existing Home Sales  (Mar),5.21M
2019/04/23,USD,New Home Sales  (Mar),692K
2019/04/24,USD,Crude Oil Inventories,5.479M
2019/04/25,JPY,BoJ Interest Rate Decision,-0.10%
2019/04/25,USD,Durable Goods Orders (MoM)  (Mar),2.7%
2019/04/25,USD,Initial Jobless Claims,230K
2019/04/26,USD,GDP (QoQ)  (Q1),3.2%
2019/04/29,GBP,BoE Gov Carney Speaks,
2019/04/29,USD,Core PCE Price Index (MoM)  (Mar),0.0%
2019/04/29,USD,Core PCE Price Index (YoY)  (Mar),1.6%
2019/04/29,USD,Core PCE Price Index (MoM)  (Feb),0.1%
2019/04/29,USD,Core PCE Price Index (YoY)  (Feb),1.6%
2019/04/30,CNY,Manufacturing PMI  (Apr),50.1
2019/04/30,USD,Chicago PMI  (Apr),52.6
2019/05/01,USD,ADP Nonfarm Employment Change  (Apr),275K
2019/05/01,USD,S&P Global Manufacturing PMI  (Apr),52.6
2019/05/01,USD,ISM Manufacturing PMI  (Apr),52.8
2019/05/01,USD,ISM Manufacturing Prices  (Apr),50.0
2019/05/01,USD,Crude Oil Inventories,9.900M
2019/05/02,USD,FOMC Statement,
2019/05/02,USD,Fed Interest Rate Decision,2.50%
2019/05/02,USD,FOMC Press Conference,
2019/05/02,GBP,BoE Inflation Report,
2019/05/02,GBP,BoE Interest Rate Decision  (May),0.75%
2019/05/02,GBP,BoE Gov Carney Speaks,
2019/05/02,USD,Initial Jobless Claims,230K
2019/05/03,EUR,CPI (YoY)  (Apr),1.7%
2019/05/03,USD,Average Hourly Earnings (MoM)  (Apr),0.2%
2019/05/03,USD,Nonfarm Payrolls  (Apr),263K
2019/05/03,USD,Unemployment Rate  (Apr),3.6%
2019/05/03,USD,S&P Global Services PMI  (Apr),53.0
2019/05/03,USD,ISM Non-Manufacturing PMI  (Apr),55.5
2019/05/03,USD,ISM Non-Manufacturing Prices  (Apr),55.7
2019/05/07,USD,JOLTS Job Openings  (Mar),7.488M
2019/05/08,USD,Crude Oil Inventories,-3.963M
2019/05/09,USD,Fed Chair Powell Speaks,
2019/05/09,USD,Initial Jobless Claims,228K
2019/05/09,USD,PPI (MoM)  (Apr),0.2%
2019/05/10,GBP,GDP (MoM),-0.1%
2019/05/10,GBP,GDP (YoY)  (Q1),1.8%
2019/05/10,GBP,GDP (QoQ)  (Q1),0.5%
2019/05/10,USD,Core CPI (MoM)  (Apr),0.1%
2019/05/10,USD,CPI (YoY)  (Apr),2.0%
2019/05/10,USD,CPI (MoM)  (Apr),0.3%
2019/05/15,USD,Core Retail Sales (MoM)  (Apr),0.1%
2019/05/15,USD,Retail Sales (MoM)  (Apr),-0.2%
2019/05/15,USD,Crude Oil Inventories,5.431M
2019/05/16,USD,Initial Jobless Claims,212K
2019/05/16,USD,Philadelphia Fed Manufacturing Index  (May),16.6
2019/05/17,EUR,CPI (YoY)  (Apr),1.7%
2019/05/20,JPY,GDP (QoQ)  (Q1),0.5%
2019/05/21,USD,Fed Chair Powell Speaks,
2019/05/21,GBP,BoE Gov Carney Speaks,
2019/05/21,USD,Existing Home Sales  (Apr),5.19M
2019/05/22,GBP,CPI (YoY)  (Apr),2.1%
2019/05/22,USD,Crude Oil Inventories,4.740M
2019/05/23,USD,FOMC Meeting Minutes,
2019/05/23,USD,Initial Jobless Claims,211K
2019/05/23,USD,S&P Global Manufacturing PMI  (May),50.6
2019/05/23,USD,S&P Global Services PMI  (May),50.9
2019/05/23,USD,New Home Sales  (Apr),673K
2019/05/24,USD,Durable Goods Orders (MoM)  (Apr),-2.1%
2019/05/30,USD,GDP (QoQ)  (Q1),3.1%
2019/05/30,USD,Initial Jobless Claims,215K
2019/05/30,USD,Crude Oil Inventories,-0.282M
2019/05/31,CNY,Manufacturing PMI  (May),49.4
2019/05/31,USD,Core PCE Price Index (YoY)  (Apr),1.6%
2019/05/31,USD,Core PCE Price Index (MoM)  (Apr),0.2%
2019/05/31,USD,Chicago PMI  (May),54.2
2019/06/03,USD,S&P Global Manufacturing PMI  (May),50.5
2019/06/03,USD,ISM Manufacturing PMI  (May),52.1
2019/06/03,USD,ISM Manufacturing Prices  (May),53.2
2019/06/04,EUR,CPI (YoY)  (May),1.2%
2019/06/04,USD,Fed Chair Powell Speaks,
2019/06/05,USD,ADP Nonfarm Employment Change  (May),27K
2019/06/05,USD,S&P Global Services PMI  (May),50.9
2019/06/05,USD,ISM Non-Manufacturing PMI  (May),56.9
2019/06/05,USD,ISM Non-Manufacturing Prices  (May),55.4
2019/06/05,USD,Crude Oil Inventories,6.771M
2019/06/06,GBP,BoE Gov Carney Speaks,
2019/06/06,EUR,Deposit Facility Rate,-0.40%
2019/06/06,EUR,ECB Interest Rate Decision  (Jun),0.00%
2019/06/06,USD,Initial Jobless Claims,218K
2019/06/06,EUR,ECB Press Conference,
2019/06/07,USD,Average Hourly Earnings (MoM)  (May),0.2%
2019/06/07,USD,Nonfarm Payrolls  (May),75K
2019/06/07,USD,Unemployment Rate  (May),3.6%
2019/06/10,JPY,GDP (QoQ)  (Q1),0.6%
2019/06/10,GBP,GDP (MoM),-0.4%
2019/06/10,GBP,GDP (YoY),1.3%
2019/06/10,USD,JOLTS Job Openings  (Apr),7.449M
2019/06/11,USD,PPI (MoM)  (May),0.1%
2019/06/12,USD,Core CPI (MoM)  (May),0.1%
2019/06/12,USD,CPI (YoY)  (May),1.8%
2019/06/12,USD,CPI (MoM)  (May),0.1%
2019/06/12,USD,Crude Oil Inventories,2.206M
2019/06/13,USD,Initial Jobless Claims,222K
2019/06/14,USD,Core Retail Sales (MoM)  (May),0.5%
2019/06/14,USD,Retail Sales (MoM)  (May),0.5%
2019/06/14,GBP,BoE Gov Carney Speaks,
2019/06/18,EUR,CPI (YoY)  (May),1.2%
2019/06/18,GBP,BoE Gov Carney Speaks,
2019/06/19,GBP,CPI (YoY)  (May),2.0%
2019/06/19,USD,Crude Oil Inventories,-3.106M
2019/06/20,USD,FOMC Economic Projections,
2019/06/20,USD,FOMC Statement,
2019/06/20,USD,Fed Interest Rate Decision,2.50%
2019/06/20,USD,FOMC Press Conference,
2019/06/20,JPY,BoJ Interest Rate Decision,-0.10%
2019/06/20,GBP,BoE Interest Rate Decision  (Jun),0.75%
2019/06/20,USD,Initial Jobless Claims,216K
